code,name,market,yahoo_symbol
KPRX,"Kiora Pharmaceuticals, Inc.  - Common Stock",us_stocks,KPRX
KPTI,Karyopharm Therapeutics Inc. - Common Stock,us_stocks,KPTI
KQQQ,Kurv Technology Titans Select ETF,us_stocks,KQQQ
KRAQ,KRAKacquisition Corp - Class A Ordinary Shares,us_stocks,KRAQ
KRAQU,KRAKacquisition Corp - Unit,us_stocks,KRAQU
KRAQW,KRAKacquisition Corp - Warrants,us_stocks,KRAQW
KRKR,36Kr Holdings Inc. - American Depositary Shares,us_stocks,KRKR
KRMA,Global X Conscious Companies ETF,us_stocks,KRMA
KRMD,"KORU Medical Systems, Inc. - Common Stock",us_stocks,KRMD
KRNT,Kornit Digital Ltd. - Ordinary Shares,us_stocks,KRNT
KRNY,Kearny Financial - Common Stock,us_stocks,KRNY
KROP,Global X AgTech & Food Innovation ETF,us_stocks,KROP
KROS,"Keros Therapeutics, Inc. - common stock",us_stocks,KROS
KRRO,"Korro Bio, Inc. - Common Stock",us_stocks,KRRO
KRT,Karat Packaging Inc. - Common Stock,us_stocks,KRT
KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",us_stocks,KRUS
KRYS,"Krystal Biotech, Inc. - Common Stock",us_stocks,KRYS
KSCP,"Knightscope, Inc. - Class A Common Stock",us_stocks,KSCP
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,us_stocks,KSPI
KTCC,Key Tronic Corporation - Common Stock,us_stocks,KTCC
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",us_stocks,KTOS
KTTA,Pasithea Therapeutics Corp. - Common Stock,us_stocks,KTTA
KTTAW,Pasithea Therapeutics Corp. - Warrant,us_stocks,KTTAW
KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,us_stocks,KTWO
KTWOR,K2 Capital Acquisition Corporation - Rights,us_stocks,KTWOR
KTWOU,K2 Capital Acquisition Corporation - Units,us_stocks,KTWOU
KURA,"Kura Oncology, Inc. - Common Stock",us_stocks,KURA
KUST,"Kustom Entertainment, Inc. - Common Stock",us_stocks,KUST
KVAC,Keen Vision Acquisition Corporation - Ordinary Shares,us_stocks,KVAC
KVACU,Keen Vision Acquisition Corporation - Units,us_stocks,KVACU
KVACW,Keen Vision Acquisition Corporation - Warrant,us_stocks,KVACW
KVHI,"KVH Industries, Inc. - Common Stock",us_stocks,KVHI
KWM,"K Wave Media, Ltd. - Ordinary Shares",us_stocks,KWM
KWMWW,"K Wave Media, Ltd. - Warrant",us_stocks,KWMWW
KXIN,Kaixin Holdings - Ordinary Shares,us_stocks,KXIN
KYIV,Kyivstar Group Ltd. - Common Shares,us_stocks,KYIV
KYIVW,Kyivstar Group Ltd. - Warrant,us_stocks,KYIVW
KYMR,"Kymera Therapeutics, Inc. - Common Stock",us_stocks,KYMR
KYNB,"Kyntra Bio, Inc. - Common Stock",us_stocks,KYNB
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",us_stocks,KYTX
KZIA,Kazia Therapeutics Limited - American Depositary Shares,us_stocks,KZIA
LAB,Standard BioTools Inc. - Common Stock,us_stocks,LAB
LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,us_stocks,LABT
LACG,Leverage Shares 2X Long LAC Daily ETF,us_stocks,LACG
LAES,SEALSQ Corp - Ordinary Shares,us_stocks,LAES
LAFA,LaFayette Acquisition Corp. - Ordinary Share,us_stocks,LAFA
LAFAR,LaFayette Acquisition Corp. - Rights,us_stocks,LAFAR
LAFAU,LaFayette Acquisition Corp. - Unit,us_stocks,LAFAU
LAKE,"Lakeland Industries, Inc. - Common Stock",us_stocks,LAKE
LAMR,Lamar Advertising Company - Class A Common Stock,us_stocks,LAMR
LAND,Gladstone Land Corporation - Common Stock,us_stocks,LAND
LANDO,Gladstone Land Corporation - 6.00% Series B Cumulative Redeemable Preferred Stock,us_stocks,LANDO
LANDP,Gladstone Land Corporation - 6.00% Series C Cumulative Redeemable Preferred Stock,us_stocks,LANDP
LARK,Landmark Bancorp Inc. - Common Stock,us_stocks,LARK
LASE,Laser Photonics Corporation - Common Stock,us_stocks,LASE
LASR,"nLIGHT, Inc. - Common Stock",us_stocks,LASR
LATA,Galata Acquisition Corp. II - Class A Ordinary Shares,us_stocks,LATA
LATAU,Galata Acquisition Corp. II - Units,us_stocks,LATAU
LATAW,Galata Acquisition Corp. II - Warrant,us_stocks,LATAW
LAUR,"Laureate Education, Inc. - Common Stock",us_stocks,LAUR
LAWR,"Robot Consulting Co., Ltd. - ADS",us_stocks,LAWR
LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,us_stocks,LBGJ
LBRDA,Liberty Broadband Corporation - Class A Common Stock,us_stocks,LBRDA
LBRDK,Liberty Broadband Corporation - Class C Common Stock,us_stocks,LBRDK
LBRDP,Liberty Broadband Corporation - Series A Cumulative Redeemable Preferred Stock,us_stocks,LBRDP
LBRX,LB Pharmaceuticals Inc - Common Stock,us_stocks,LBRX
LBTYA,Liberty Global Ltd. - Class A Common Shares,us_stocks,LBTYA
LBTYB,Liberty Global Ltd. - Class B Common Shares,us_stocks,LBTYB
LBTYK,Liberty Global Ltd. - Class C Common Shares,us_stocks,LBTYK
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,us_stocks,LCCC
LCCCR,Lakeshore Acquisition III Corp. - Rights,us_stocks,LCCCR
LCCCU,Lakeshore Acquisition III Corp. - Unit,us_stocks,LCCCU
LCDL,GraniteShares 2x Long LCID Daily ETF,us_stocks,LCDL
LCDS,JPMorgan Fundamental Data Science Large Core ETF,us_stocks,LCDS
LCFY,Locafy Limited - Ordinary Share,us_stocks,LCFY
LCFYW,Locafy Limited - Warrant,us_stocks,LCFYW
LCID,"Lucid Group, Inc. - Common Stock",us_stocks,LCID
LCNB,LCNB Corporation - Common Stock,us_stocks,LCNB
LCUT,"Lifetime Brands, Inc. - Common Stock",us_stocks,LCUT
LDEM,iShares ESG MSCI EM Leaders ETF,us_stocks,LDEM
LDRX,SGI Enhanced Market Leaders ETF,us_stocks,LDRX
LDSF,First Trust Low Duration Strategic Focus ETF,us_stocks,LDSF
LE,"Lands' End, Inc. - Common Stock",us_stocks,LE
LECO,"Lincoln Electric Holdings, Inc. - Common Shares",us_stocks,LECO
LEDS,SemiLEDS Corporation - Common Stock,us_stocks,LEDS
LEE,"Lee Enterprises, Incorporated - Common Stock",us_stocks,LEE
LEGH,Legacy Housing Corporation - Common Stock,us_stocks,LEGH
LEGN,Legend Biotech Corporation - American Depositary Shares,us_stocks,LEGN
LEGR,First Trust Indxx Innovative Transaction & Process ETF,us_stocks,LEGR
LEND,SEI High Yield Bond & Alternative Credit ETF,us_stocks,LEND
LENZ,"LENZ Therapeutics, Inc. - Common Stock",us_stocks,LENZ
LESL,"Leslie's, Inc. - Common Stock",us_stocks,LESL
LEXI,Alexis Practical Tactical ETF,us_stocks,LEXI
LEXX,Lexaria Bioscience Corp. - Common Stock,us_stocks,LEXX
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,us_stocks,LFAC
LFACU,Leapfrog Acquisition Corporation - Units,us_stocks,LFACU
LFACW,Leapfrog Acquisition Corporation - Warrants,us_stocks,LFACW
LFCR,"Lifecore Biomedical, Inc. - Common Stock",us_stocks,LFCR
LFMD,"LifeMD, Inc. - Common Stock",us_stocks,LFMD
LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",us_stocks,LFMDP
LFS,"LEIFRAS Co., Ltd. - American Depositary Shares",us_stocks,LFS
LFSC,F/m Emerald Life Sciences Innovation ETF,us_stocks,LFSC
LFST,"LifeStance Health Group, Inc. - Common Stock",us_stocks,LFST
LFTO,"Liftoff Mobile, Inc. - Common Stock",us_stocks,LFTO
LFUS,"Littelfuse, Inc. - Common Stock",us_stocks,LFUS
LFVN,Lifevantage Corporation - Common Stock,us_stocks,LFVN
LFWD,Lifeward Ltd. - Ordinary Shares,us_stocks,LFWD
LGCF,Themes US Cash Flow Champions ETF,us_stocks,LGCF
LGCL,Lucas GC Limited - Class A Ordinary Shares,us_stocks,LGCL
LGHL,Lion Group Holding Ltd. - American Depositary Share,us_stocks,LGHL
LGIH,"LGI Homes, Inc. - Common Stock",us_stocks,LGIH
LGN,Legence Corp. - Class A Common stock,us_stocks,LGN
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,us_stocks,LGND
LGO,Largo Inc. - Common Shares,us_stocks,LGO
LGRO,Level Four Large Cap Growth Active ETF,us_stocks,LGRO
LGVN,Longeveron Inc. - Class A Common stock,us_stocks,LGVN
LHAI,Linkhome Holdings Inc. - Common stock,us_stocks,LHAI
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,us_stocks,LHSW
LI,Li Auto Inc. - American Depositary Shares,us_stocks,LI
LICN,Lichen International Limited - Class A Ordinary Shares,us_stocks,LICN
LIDR,"AEye, Inc. - Class A Common Stock",us_stocks,LIDR
LIDRW,"AEye, Inc. - Warrant",us_stocks,LIDRW
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",us_stocks,LIEN
LIF,"Life360, Inc. - Common Stock",us_stocks,LIF
LIFE,Ethos Technologies Inc. - Class A Common Stock,us_stocks,LIFE
LILA,Liberty Latin America Ltd. - Class A Common Stock,us_stocks,LILA
LILAK,Liberty Latin America Ltd. - Class C Common Stock,us_stocks,LILAK
LILAV,Liberty Latin America Ltd - Class A Common Stock Ex-Distribution When Issued,us_stocks,LILAV
LILKV,Liberty Latin America Ltd - Class C Common Stock Ex-Distribution When Issued,us_stocks,LILKV
LILPV,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,us_stocks,LILPV
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",us_stocks,LIMN
LIMNW,"Liminatus Pharma, Inc. - Warrants",us_stocks,LIMNW
LIN,Linde plc - Ordinary Shares,us_stocks,LIN
LINC,Lincoln Educational Services Corporation - Common Stock,us_stocks,LINC
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,us_stocks,LIND
LINE,"Lineage, Inc. - Common Stock",us_stocks,LINE
LINK,"Interlink Electronics, Inc. - Common Stock",us_stocks,LINK
LINT,Direxion Daily INTC Bull 2X ETF,us_stocks,LINT
LIQT,"LiqTech International, Inc. - Common Stock",us_stocks,LIQT
LITE,Lumentum Holdings Inc. - Common Stock,us_stocks,LITE
LITP,Sprott Lithium Miners ETF,us_stocks,LITP
LITS,"Lite Strategy, Inc. - Common Stock",us_stocks,LITS
LIVE,Live Ventures Incorporated - Common Stock,us_stocks,LIVE
LIVN,LivaNova PLC - Ordinary Shares,us_stocks,LIVN
LIXT,"Lixte Biotechnology Holdings, Inc. - Common Stock",us_stocks,LIXT
LKFN,Lakeland Financial Corporation - Common Stock,us_stocks,LKFN
LKFT,Lakefront Biotherapeutics - American Depositary Shares,us_stocks,LKFT
LKQ,LKQ Corporation - Common Stock,us_stocks,LKQ
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,us_stocks,LKSP
LKSPR,Lake Superior Acquisition Corp. - Rights,us_stocks,LKSPR
LKSPU,Lake Superior Acquisition Corp. - Units,us_stocks,LKSPU
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",us_stocks,LLYVA
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",us_stocks,LLYVK
LMAT,"LeMaitre Vascular, Inc. - Common Stock",us_stocks,LMAT
LMB,"Limbach Holdings, Inc. - Common Stock",us_stocks,LMB
LMBS,First Trust Low Duration Opportunities ETF,us_stocks,LMBS
LMFA,"LM Funding America, Inc. - Common Stock",us_stocks,LMFA
LMNR,Limoneira Co - Common Stock,us_stocks,LMNR
LMNX,Defiance Daily Target 2x Long LMND ETF,us_stocks,LMNX
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",us_stocks,LMRI
LMTL,Direxion Daily LMT Bull 2X ETF,us_stocks,LMTL
LNAI,Lunai Bioworks Inc. - Common Stock,us_stocks,LNAI
LNKS,Linkers Industries Limited - Class A Ordinary Shares,us_stocks,LNKS
LNSR,"LENSAR, Inc. - Common Stock",us_stocks,LNSR
LNT,Alliant Energy Corporation - Common Stock,us_stocks,LNT
LNTH,"Lantheus Holdings, Inc. - Common Stock",us_stocks,LNTH
LNZA,"LanzaTech Global, Inc. - Common Stock",us_stocks,LNZA
LNZAW,"LanzaTech Global, Inc. - Warrant",us_stocks,LNZAW
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",us_stocks,LOAN
LOBO,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,us_stocks,LOBO
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",us_stocks,LOCO
LOGI,Logitech International S.A. - Registered Shares,us_stocks,LOGI
LOGO,Alpha Brands Consumption Leaders ETF,us_stocks,LOGO
LOKV,Live Oak Acquisition Corp. V - Class A Ordinary Shares,us_stocks,LOKV
LOKVU,Live Oak Acquisition Corp. V - Units,us_stocks,LOKVU
LOKVW,Live Oak Acquisition Corp. V - Warrants,us_stocks,LOKVW
LONA,"LeonaBio, Inc. - Common Stock",us_stocks,LONA
LOOP,"Loop Industries, Inc. - Common Stock",us_stocks,LOOP
LOPE,"Grand Canyon Education, Inc. - Common Stock",us_stocks,LOPE
LOT,Lotus Technology Inc. - American Depositary Shares,us_stocks,LOT
LOTI,Liberty One Tactical Income ETF,us_stocks,LOTI
LOTWW,Lotus Technology Inc. - Warrants,us_stocks,LOTWW
LOVE,The Lovesac Company - Common Stock,us_stocks,LOVE
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,us_stocks,LPAA
LPAAU,Launch One Acquisition Corp. - Unit,us_stocks,LPAAU
LPAAW,Launch One Acquisition Corp. - Warrant,us_stocks,LPAAW
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,us_stocks,LPBB
LPBBU,Launch Two Acquisition Corp. - Unit,us_stocks,LPBBU
LPBBW,Launch Two Acquisition Corp. - Warrant,us_stocks,LPBBW
LPCN,Lipocine Inc. - Common Stock,us_stocks,LPCN
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,us_stocks,LPCV
LPCVU,Launchpad Cadenza Acquisition Corp I - Unit,us_stocks,LPCVU
LPCVW,Launchpad Cadenza Acquisition Corp I - Warrant,us_stocks,LPCVW
LPLA,LPL Financial Holdings Inc. - Common Stock,us_stocks,LPLA
LPRO,Open Lending Corporation - Common Stock,us_stocks,LPRO
LPSN,"LivePerson, Inc. - Common Stock",us_stocks,LPSN
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",us_stocks,LPTH
LQ,Simplify Tax Aware Alternatives ETF,us_stocks,LQ
LQDA,Liquidia Corporation - Common Stock,us_stocks,LQDA
LQDT,"Liquidity Services, Inc. - Common Stock",us_stocks,LQDT
LRCX,Lam Research Corporation - Common Stock,us_stocks,LRCX
LRE,"Lead Real Estate Co., Ltd - American Depositary Shares",us_stocks,LRE
LRGE,ClearBridge Large Cap Growth Select ETF,us_stocks,LRGE
LRHC,La Rosa Holdings Corp. - Common Stock,us_stocks,LRHC
LRMR,"Larimar Therapeutics, Inc. - Common Stock",us_stocks,LRMR
LRND,NYLI U.S. Large Cap R&D Leaders ETF,us_stocks,LRND
LSAK,"Lesaka Technologies, Inc. - Common Stock",us_stocks,LSAK
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",us_stocks,LSBK
LSCC,Lattice Semiconductor Corporation - Common Stock,us_stocks,LSCC
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",us_stocks,LSE
LSH,Lakeside Holding Limited - Common Stock,us_stocks,LSH
LSTA,"Lisata Therapeutics, Inc. - Common Stock",us_stocks,LSTA
LSTR,"Landstar System, Inc. - Common Stock",us_stocks,LSTR
LTBR,Lightbridge Corporation - Common Stock,us_stocks,LTBR
LTCC,Canary Litecoin ETF,us_stocks,LTCC
LTGRU,Long Table Growth Corp. - Units,us_stocks,LTGRU
LTRN,Lantern Pharma Inc. - Common Stock,us_stocks,LTRN
LTRX,"Lantronix, Inc. - Common Stock",us_stocks,LTRX
LTRYW,Sports Entertainment Gaming Global Corporation  - Warrant,us_stocks,LTRYW
LUCD,Lucid Diagnostics Inc. - Common Stock,us_stocks,LUCD
LUCY,"Innovative Eyewear, Inc. - Common Stock",us_stocks,LUCY
LUCYW,"Innovative Eyewear, Inc. - Warrants",us_stocks,LUCYW
LULG,Leverage Shares 2X Long LULU Daily ETF,us_stocks,LULG
LULU,lululemon athletica inc. - Common Stock,us_stocks,LULU
LUNG,Pulmonx Corporation - Common Stock,us_stocks,LUNG
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",us_stocks,LUNR
LVDS,JPMorgan Fundamental Data Science Large Value ETF,us_stocks,LVDS
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,us_stocks,LVHD
LVIG,Longview Advantage Fixed Income ETF,us_stocks,LVIG
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",us_stocks,LVLU
LVO,"LiveOne, Inc. - Common Stock",us_stocks,LVO
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,us_stocks,LWAC
LWACU,LightWave Acquisition Corp. - Units,us_stocks,LWACU
LWACW,LightWave Acquisition Corp. - Warrants,us_stocks,LWACW
LWAY,"Lifeway Foods, Inc. - Common Stock",us_stocks,LWAY
LWLG,"Lightwave Logic, Inc. - Common Stock",us_stocks,LWLG
LX,LexinFintech Holdings Ltd. - American Depositary Shares,us_stocks,LX
LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",us_stocks,LXEH
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",us_stocks,LXEO
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",us_stocks,LXRX
LYEL,"Lyell Immunopharma, Inc. - Common Stock",us_stocks,LYEL
LYFT,"Lyft, Inc. - Class A Common Stock",us_stocks,LYFT
LYTS,LSI Industries Inc. - Common Stock,us_stocks,LYTS
LZ,"LegalZoom.com, Inc. - Common Stock",us_stocks,LZ
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,us_stocks,LZMH
MAAS,Maase Inc. - Class A Ordinary Shares,us_stocks,MAAS
MAAY,GraniteShares YieldBOOST MARA ETF,us_stocks,MAAY
MACI,Melar Acquisition Corp. I - Class A Ordinary Shares,us_stocks,MACI
MACIU,Melar Acquisition Corp. I - Unit,us_stocks,MACIU
MACIW,Melar Acquisition Corp. I - Warrant,us_stocks,MACIW
MAGH,Magnitude International Ltd - Ordinary Shares,us_stocks,MAGH
MAKO,Mako Mining Corp - Common Stock,us_stocks,MAKO
MAMA,"Mama's Creations, Inc. - Common Stock",us_stocks,MAMA
MAMK,MaxsMaking Inc. - Class A Ordinary Shares,us_stocks,MAMK
MAMO,Massimo Group - Common Stock,us_stocks,MAMO
MANH,"Manhattan Associates, Inc. - Common Stock",us_stocks,MANH
MAR,Marriott International - Class A Common Stock,us_stocks,MAR
MARA,"MARA Holdings, Inc. - Common Stock",us_stocks,MARA
MARPS,Marine Petroleum Trust - Units of Beneficial Interest,us_stocks,MARPS
MASI,Masimo Corporation - Common Stock,us_stocks,MASI
MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,us_stocks,MASK
MASS,908 Devices Inc. - Common Stock,us_stocks,MASS
MAT,"Mattel, Inc. - Common Stock",us_stocks,MAT
MATE,Man Active Trend Enhanced ETF,us_stocks,MATE
MATH,Metalpha Technology Holding Limited - Ordinary Shares,us_stocks,MATH
MATW,Matthews International Corporation - Class A Common Stock,us_stocks,MATW
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,us_stocks,MAXI
MAYS,"J. W. Mays, Inc. - Common Stock",us_stocks,MAYS
MAZE,"Maze Therapeutics, Inc. - Common Stock",us_stocks,MAZE
MB,MasterBeef Group - Ordinary Shares,us_stocks,MB
MBAI,Check-Cap Ltd. - Ordinary Share,us_stocks,MBAI
MBAV,M3-Brigade Acquisition V Corp. - Class A Ordinary shares,us_stocks,MBAV
MBAVU,M3-Brigade Acquisition V Corp. - Units,us_stocks,MBAVU
MBAVW,M3-Brigade Acquisition V Corp. - Warrant,us_stocks,MBAVW
MBB,iShares MBS ETF,us_stocks,MBB
MBBC,"Marathon Bancorp, Inc. - Common Stock",us_stocks,MBBC
MBIN,Merchants Bancorp - Common Stock,us_stocks,MBIN
MBINL,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.625% Fixed Rate Series E Non-Cumulative Perpetual Preferred Stock, without par value",us_stocks,MBINL
MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",us_stocks,MBINM
MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,us_stocks,MBINN
MBIO,"Mustang Bio, Inc. - Common Stock",us_stocks,MBIO
MBLY,Mobileye Global Inc. - Class A Common Stock,us_stocks,MBLY
MBNKO,"Medallion Bank - Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series G, par value $1.00 per share",us_stocks,MBNKO
MBOT,Microbot Medical Inc.  - Common Stock,us_stocks,MBOT
MBRX,"Moleculin Biotech, Inc. - Common Stock",us_stocks,MBRX
MBS,Angel Oak Mortgage-Backed Securities ETF,us_stocks,MBS
MBUU,"Malibu Boats, Inc. - Common Stock",us_stocks,MBUU
MBVI,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,us_stocks,MBVI
MBVIU,M3-Brigade Acquisition VI Corp. - Units,us_stocks,MBVIU
MBVIW,M3-Brigade Acquisition VI Corp. - Warrant,us_stocks,MBVIW
MBWM,Mercantile Bank Corporation - Common Stock,us_stocks,MBWM
MBX,"MBX Biosciences, Inc. - Common Stock",us_stocks,MBX
MCAHU,Mountain Crest Acquisition 6 Corp. - Units,us_stocks,MCAHU
MCBS,"MetroCity Bankshares, Inc. - Common Stock",us_stocks,MCBS
MCDS,JPMorgan Fundamental Data Science Mid Core ETF,us_stocks,MCDS
MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",us_stocks,MCFT
MCGA,Yorkville Acquisition Corp. - Class A Ordinary Share,us_stocks,MCGA
MCGAU,Yorkville Acquisition Corp. - Unit,us_stocks,MCGAU
MCGAW,Yorkville Acquisition Corp. - Warrant,us_stocks,MCGAW
MCHB,Mechanics Bancorp - Class A Common Stock,us_stocks,MCHB
MCHI,iShares MSCI China ETF,us_stocks,MCHI
MCHP,Microchip Technology Incorporated - Common Stock,us_stocks,MCHP
MCHPP,Microchip Technology Incorporated - Depositary Shares Each Representing a 1/20th Interest in a Share of 7.50% Series A Mandatory Convertible Preferred Stock,us_stocks,MCHPP
MCHS,Matthews China Innovators Active ETF,us_stocks,MCHS
MCHX,"Marchex, Inc. - Class B Common Stock",us_stocks,MCHX
MCRB,"Seres Therapeutics, Inc. - Common Stock",us_stocks,MCRB
MCRI,"Monarch Casino & Resort, Inc. - Common Stock",us_stocks,MCRI
MCTA,Charming Medical Limited - Class A Ordinary Shares,us_stocks,MCTA
MDAI,"Spectral AI, Inc. - Class A Common Stock",us_stocks,MDAI
MDAIW,"Spectral AI, Inc. - Warrants",us_stocks,MDAIW
MDB,"MongoDB, Inc. - Class A Common Stock",us_stocks,MDB
MDBH,"MDB Capital Holdings, LLC - Class A common",us_stocks,MDBH
MDCX,Medicus Pharma Ltd. - Common Stock,us_stocks,MDCX
MDCXW,Medicus Pharma Ltd. - Warrant,us_stocks,MDCXW
MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",us_stocks,MDGL
MDIA,Mediaco Holding Inc. - Class A Common Stock,us_stocks,MDIA
MDIV,Multi-Asset Diversified Income Index Fund,us_stocks,MDIV
MDLN,Medline Inc. - Class A common stock,us_stocks,MDLN
MDLZ,"Mondelez International, Inc. - Class A Common Stock",us_stocks,MDLZ
MDRR,"Medalist Diversified, Inc. - Common Stock",us_stocks,MDRR
MDWD,MediWound Ltd. - Ordinary Shares,us_stocks,MDWD
MDXG,"MiMedx Group, Inc - Common Stock",us_stocks,MDXG
MDXH,MDxHealth SA - Ordinary Shares,us_stocks,MDXH
MEDP,"Medpace Holdings, Inc. - Common Stock",us_stocks,MEDP
MEDX,Horizon Kinetics Medical ETF,us_stocks,MEDX
MEGL,Magic Empire Global Limited - Class A Ordinary Shares,us_stocks,MEGL
MEHA,"Functional Brands, Inc. - Common Stock",us_stocks,MEHA
MELI,"MercadoLibre, Inc. - Common Stock",us_stocks,MELI
MEMA,Man Active Emerging Markets Alternative ETF,us_stocks,MEMA
MEMS,Matthews Emerging Markets Discovery Active ETF,us_stocks,MEMS
MENS,Jyong Biotech Ltd. - Ordinary shares,us_stocks,MENS
MEOH,Methanex Corporation - Common Stock,us_stocks,MEOH
MERC,Mercer International Inc. - Common Stock,us_stocks,MERC
MESH,Meshflow Acquisition Corp. - Class A Ordinary Shares,us_stocks,MESH
MESHU,Meshflow Acquisition Corp. - Units,us_stocks,MESHU
MESHW,Meshflow Acquisition Corp. - Warrants,us_stocks,MESHW
MESO,Mesoblast Limited - American Depositary Shares,us_stocks,MESO
META,"Meta Platforms, Inc. - Class A Common Stock",us_stocks,META
METC,"Ramaco Resources, Inc. - Class A Common Stock",us_stocks,METC
METCB,"Ramaco Resources, Inc. - Class B Common Stock",us_stocks,METCB
METCI,"Ramaco Resources, Inc. - 8.250% Senior Notes due 2030",us_stocks,METCI
METCZ,"Ramaco Resources, Inc. - 8.375% Senior Notes due 2029",us_stocks,METCZ
METD,Direxion Daily META Bear 1X ETF,us_stocks,METD
METL,Sprott Active Metals & Miners ETF,us_stocks,METL
METU,Direxion Daily META Bull 2X ETF,us_stocks,METU
MEVO,M Evo Global Acquisition Corp II - Class A Ordinary Shares,us_stocks,MEVO
MEVOU,M Evo Global Acquisition Corp II - Units,us_stocks,MEVOU
MEVOW,M Evo Global Acquisition Corp II - Warrants,us_stocks,MEVOW
MFI,mF International Limited - Class A Ordinary Shares,us_stocks,MFI
MFIC,MidCap Financial Investment Corporation - Closed End Fund,us_stocks,MFIC
MFICL,MidCap Financial Investment Corporation - 8.00% Notes due 2028,us_stocks,MFICL
MFIG,Motley Fool Innovative Growth ETF,us_stocks,MFIG
MFIN,Medallion Financial Corp. - Common Stock,us_stocks,MFIN
MFLX,First Trust Flexible Municipal High Income ETF,us_stocks,MFLX
MFMO,Motley Fool Momentum Factor ETF,us_stocks,MFMO
MFVL,Motley Fool Value Factor ETF,us_stocks,MFVL
MGEE,MGE Energy Inc. - Common Stock,us_stocks,MGEE
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,us_stocks,MGIH
MGN,Megan Holdings Limited - Class A Ordinary Shares,us_stocks,MGN
MGNI,"Magnite, Inc. - Common Stock",us_stocks,MGNI
MGNX,"MacroGenics, Inc. - Common Stock",us_stocks,MGNX
MGPI,"MGP Ingredients, Inc. - Common Stock",us_stocks,MGPI
MGRC,McGrath RentCorp - Common Stock,us_stocks,MGRC
MGRT,Mega Fortune Company Limited - Ordinary Shares,us_stocks,MGRT
MGRX,"Mangoceuticals, Inc. - Common Stock",us_stocks,MGRX
MGTX,MeiraGTx Holdings plc - Ordinary Shares,us_stocks,MGTX
MGX,"Metagenomi Therapeutics, Inc. - Common Stock",us_stocks,MGX
MGYR,"Magyar Bancorp, Inc. - Common Stock",us_stocks,MGYR
MIDD,The Middleby Corporation - Common Stock,us_stocks,MIDD
MILN,Global X Millennial Consumer ETF,us_stocks,MILN
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,us_stocks,MIMI
MIND,"MIND Technology, Inc. - Common Stock",us_stocks,MIND
MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",us_stocks,MIRA
